code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutrition_grade_fr	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
3266191104010	https://fr.openfoodfacts.org/produit/3266191104010	kiliweb	1488050802	1550066127	Chocolat Au Lait Sans Lactose					La Vie Claire	la-vie-claire	Snacks, Snacks sucrés, Chocolats, Chocolats au lait	en:snacks,en:sweet-snacks,en:chocolates,en:milk-chocolates					Organic, EU Organic, FR-BIO-01  , CH-BIO-006	en:organic,en:eu-organic,en:ch-bio-006,en:fr-bio-01							France	Poudre de lait à teneur en lactose* &lt; 0,3%, beurre de cacao*, pâte de cacao*, sucre de canne*, extrait d'agave*, noisettes moulues*, vanille*. *Ingrédients agricoles issus de l'Agriculture Biologique. Ce chocolat contient 41% de cacao minimum et ne contient pas de lécithine de soja. Peut contenir des traces d'amandes et d'arachides.				en:nuts,en:peanuts				0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:milk-chocolates	https://static.openfoodfacts.org/images/products/326/619/110/4010/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/326/619/110/4010/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/326/619/110/4010/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/326/619/110/4010/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/326/619/110/4010/ingredients_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/326/619/110/4010/ingredients_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/326/619/110/4010/nutrition_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/326/619/110/4010/nutrition_fr.10.200.jpg	2314		41	24																																			29	28									16	9				0.259999999999999	0.102362204724409																																								41				18	18							
3266191104041	https://fr.openfoodfacts.org/produit/3266191104041	openfoodfacts-contributors	1479075414	1550066125	Chocolat noir dégustation		100 g			La Vie Claire	la-vie-claire	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates					Organic, EU Organic, FR-BIO-01, fr:AB Agriculture Biologique    , CH-BIO-006	en:organic,en:eu-organic,en:ch-bio-006,en:fr-bio-01,fr:ab-agriculture-biologique							France																	d		Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/326/619/110/4041/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/326/619/110/4041/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/326/619/110/4041/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/326/619/110/4041/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/326/619/110/4041/ingredients_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/326/619/110/4041/ingredients_fr.13.200.jpg			2385		42	26																																			33	28									12	9				0.025	0.00984251968503937																																								71				18	18							
3700036902701	https://fr.openfoodfacts.org/produit/3700036902701	openfoodfacts-contributors	1490529871	1550064883	Chocolat noir dégustation 74% de cacao		100 g			Naturalia	naturalia	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates					Bio, Bio européen, FR-BIO-01, AB Agriculture Biologique      	en:organic,en:eu-organic,en:fr-bio-01,fr:ab-agriculture-biologique						Naturalia	France	Pâte de cacao*, sucre de canne*, beurre de cacao, émulsifiant : lécithines de tournesol, extrait de vanille*. Traces de gluten, de lait et de fruits à coque. Cacao : 74% minimum. * ingrédients issus de l'agriculture biologique. Les informations en gras et italique sont destinées aux personnes intolérantes ou allergiques.				en:gluten,en:milk,en:nuts				1	en:e322	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/370/003/690/2701/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/370/003/690/2701/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/370/003/690/2701/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/370/003/690/2701/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/370/003/690/2701/ingredients_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/370/003/690/2701/ingredients_fr.14.200.jpg			2356		42	26																																			32	27									12	8.3				0.0299999999999999	0.0118110236220472																																								74				17	17							
3700214614259	https://fr.openfoodfacts.org/produit/3700214614259	openfoodfacts-contributors	1366148021	1550064836	75% Pérou fruité et équilibré	Chocolat noir	100 g	Etui,Carton,Feuille,Aluminium	etui,carton,feuille,aluminium	Alter Eco	alter-eco	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates	Pérou,Coopérative Acopagro	perou,cooperative-acopagro	Suisse	suisse	Fair trade, Organic, EU Organic, FSC, Max Havelaar, Carbon footprint, CH-BIO-006, fr:Max Havelaar France, Carbon footprint, Carbon footprint, Carbon footprint, Carbon footprint, Carbon footprint, Carbon footprint    , FR-BIO-01	en:fair-trade,en:organic,en:eu-organic,en:fsc,en:max-havelaar,en:carbon-footprint,en:ch-bio-006,en:fr-bio-01,fr:max-havelaar-france,en:carbon-footprint						Magasins U	France	pâte de cacao (Pérou), sucre de canne, beurre de cacao, gousse de vanille.  100% des ingrédients agricoles sont issus de l'agriculture biologique. Ingrédients issus de commerce équitable certifiés Fairtrade / Max Havelaar : sucre et cacao (100% du poids total).			en:gluten,en:milk,en:nuts,en:soybeans	en:gluten,en:milk,en:nuts,en:soybeans				0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/370/021/461/4259/front_fr.29.400.jpg	https://static.openfoodfacts.org/images/products/370/021/461/4259/front_fr.29.200.jpg	https://static.openfoodfacts.org/images/products/370/021/461/4259/front_fr.29.400.jpg	https://static.openfoodfacts.org/images/products/370/021/461/4259/front_fr.29.200.jpg	https://static.openfoodfacts.org/images/products/370/021/461/4259/ingredients_fr.32.400.jpg	https://static.openfoodfacts.org/images/products/370/021/461/4259/ingredients_fr.32.200.jpg	https://static.openfoodfacts.org/images/products/370/021/461/4259/nutrition_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/370/021/461/4259/nutrition_fr.17.200.jpg	2540		48	29																																			32	24									10	6.8				0	0																																								75		188		17	17							
3700214616987	https://fr.openfoodfacts.org/produit/3700214616987	silbon	1454168585	1550064807	Chocolat noir 70%	Chocolat noir	100g	Carton,Aluminium	carton,aluminium	Alter Eco	alter-eco	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates	Équateur	equateur	Suisse	suisse	Fair trade, Organic, Max Havelaar, Carbon footprint, Carbon footprint, Carbon footprint, Carbon footprint, Carbon footprint, Carbon footprint, Carbon footprint  , FR-BIO-01	en:fair-trade,en:organic,en:eu-organic,en:max-havelaar,en:carbon-footprint,en:fr-bio-01,en:carbon-footprint					France,Brétigny-sur-Orge	Auchan, Magasins U	France	Pâte de cacao (Équateur), sucre de canne, beurre de cacao			Gluten,Lait,Fruits à coque,Soja	en:gluten,en:milk,en:nuts,en:soybeans				0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/370/021/461/6987/front_fr.32.400.jpg	https://static.openfoodfacts.org/images/products/370/021/461/6987/front_fr.32.200.jpg	https://static.openfoodfacts.org/images/products/370/021/461/6987/front_fr.32.400.jpg	https://static.openfoodfacts.org/images/products/370/021/461/6987/front_fr.32.200.jpg	https://static.openfoodfacts.org/images/products/370/021/461/6987/ingredients_fr.31.400.jpg	https://static.openfoodfacts.org/images/products/370/021/461/6987/ingredients_fr.31.200.jpg	https://static.openfoodfacts.org/images/products/370/021/461/6987/nutrition_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/370/021/461/6987/nutrition_fr.17.200.jpg	2435		43	26																																			37	29									10	6.8				0	0																																								70		237		18	18							
3299430061539	https://fr.openfoodfacts.org/produit/3299430061539	boism	1492433190	1550064611	Chocolat noir 99% de cacao du Pérou Bio	Chocolat noir bio équitable	80 g	Papier,Aluminium	papier,aluminium	Naturgie,Saveurs Attitudes	naturgie,saveurs-attitudes	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates	Pérou	perou	France	france	Commerce équitable, Bio, Bio européen, Max Havelaar, FR-BIO-01, Point Vert, Agriculture non UE, AB Agriculture Biologique, Max Havelaar France          	en:fair-trade,en:organic,en:eu-organic,en:max-havelaar,en:fr-bio-01,en:green-dot,en:non-eu-agriculture,fr:ab-agriculture-biologique,fr:max-havelaar-france					France,Montargis	La Vie Claire	France	Pâte de cacao, sucre de canne, beurre de cacao, poudre de cacao. Produits issus de l'Agriculture Biologique. Ingrédients conformes aux standards du commerce équitable Fairtrade / Max Havelaar : cacao, sucre (100% du poids total).			Œufs,Gluten,Lait,Fruits à coque,Arachides,Soja	en:eggs,en:gluten,en:milk,en:nuts,en:peanuts,en:soybeans				0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/329/943/006/1539/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/329/943/006/1539/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/329/943/006/1539/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/329/943/006/1539/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/329/943/006/1539/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/329/943/006/1539/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/329/943/006/1539/nutrition_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/329/943/006/1539/nutrition_fr.8.200.jpg	2464		52.6	33.3																																			7.87	1.77									23.5	11.7				0.01	0.00393700787401575																																								99				12	12							
3263852202214	https://fr.openfoodfacts.org/produit/3263852202214	teolemon	1386459187	1550062314	Chocolat noir 74% de cacao bio		100 g	Carton,Aluminium	carton,aluminium	Leader Price	leader-price	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates					Organic, FR-BIO-01	en:organic,en:eu-organic,en:fr-bio-01	EMB 61486A	emb-61486a		tinchebray-orne-france	FRANCE	Leader Price	France	Pâte de cacao, sucre de canne, beurre de cacao, émulsifiant : lécithines de tournesol, extrait de vanille.			Gluten,Lait,Fruits à coque	en:gluten,en:milk,en:nuts	1 carré 10 g	10		1	en:e322	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/326/385/220/2214/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/326/385/220/2214/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/326/385/220/2214/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/326/385/220/2214/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/326/385/220/2214/ingredients_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/326/385/220/2214/ingredients_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/326/385/220/2214/nutrition_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/326/385/220/2214/nutrition_fr.12.200.jpg	2356		42	26																																			32	27									12	8.3				0.03	0.0118110236220472																																								74				17	17							
3263850574016	https://fr.openfoodfacts.org/produit/3263850574016	teolemon	1460480901	1550062234	Dégustation noir bio	Chocolat noir	100g	Carton,Aluminium	carton,aluminium	Franprix	franprix	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates					Bio, Bio européen, FR-BIO-01    	en:organic,en:eu-organic,en:fr-bio-01	EMB 61486A	emb-61486a		tinchebray-orne-france		Franprix	France	Pâte de cacao* - sucre de canne* - beurre de cacao* - émulsifiant : lécithines de tournesol - extrait de vanille*.  *lssu(e) de l'agriculture biologique.			Gluten,Lait,Fruits à coque	en:gluten,en:milk,en:nuts	10g	10		1	en:e322	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/326/385/057/4016/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/326/385/057/4016/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/326/385/057/4016/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/326/385/057/4016/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/326/385/057/4016/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/326/385/057/4016/ingredients_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/326/385/057/4016/nutrition_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/326/385/057/4016/nutrition_fr.9.200.jpg	2335		42	26																																			32	27									12	8.3				0.03	0.0118110236220472																																								74				16	16							
3770003578703	https://fr.openfoodfacts.org/produit/3770003578703	kiliweb	1525184159	1550061966	Chocolat 100%					Tentation Cacao	tentation-cacao	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates					FR-BIO-09	en:organic,en:eu-organic,en:fr-bio-09							France																	d		Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/377/000/357/8703/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/377/000/357/8703/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/377/000/357/8703/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/377/000/357/8703/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/377/000/357/8703/ingredients_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/377/000/357/8703/ingredients_fr.12.200.jpg			2778		57	32																																			25.7	0										12.5				0.01	0.00393700787401575																																								100				18	18							
3770003578697	https://fr.openfoodfacts.org/produit/3770003578697	kiliweb	1534419581	1550061965	100% Criollo		70 g			Tentation Cacao	tentation-cacao	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates	Pérou	perou			FR-BIO-09	en:organic,en:eu-organic,en:fr-bio-09							France	Fèves de cacao Criollo (Pérou).								0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/377/000/357/8697/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/377/000/357/8697/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/377/000/357/8697/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/377/000/357/8697/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/377/000/357/8697/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/377/000/357/8697/ingredients_fr.7.200.jpg			2812		57	34																																			26	4										12				0.03	0.0118110236220472																																								100				18	18							
3370077589560	https://fr.openfoodfacts.org/produit/3370077589560	aloeb	1477692722	1550061919	Pure origine Equateur	70% de cacao minimum	100 g	Carton,sachet plastique	carton,sachet-plastique	Saveur et Nature	saveur-et-nature	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates	Ecuador	ecuador	France	france	Organic, FR-BIO-10	en:organic,en:eu-organic,en:fr-bio-10	85108A	85108a			Paris,France	Naturalia	France	Pâte de cacao et beurre de cacao : 70%, sure de canne 30%			Milk,Nuts,Peanuts,Sesame seeds	en:milk,en:nuts,en:peanuts,en:sesame-seeds				0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/337/007/758/9560/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/337/007/758/9560/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/337/007/758/9560/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/337/007/758/9560/front_fr.9.200.jpg					2502		45.7	28.4																																			33.4	24.1									13.1	8.4				0.0165	0.00649606299212598																																												17	17							
